,Geneid,bwa,kallisto,star
17760,ENSRNOT00000061058_53342,0,0,0
17761,ENSRNOT00000044871_53343,0,0,0
17762,ENSRNOT00000071922_53344,156,154,147
17763,ENSRNOT00000018592_53345,0,0,0
17764,ENSRNOT00000012154_53346,5,5,5
17765,ENSRNOT00000029114_53347,0,0,0
17766,ENSRNOT00000013587_53348,112,109,100
17767,ENSRNOT00000051126_53349,0,0,0
17768,ENSRNOT00000021052_53350,25,25,24
17769,ENSRNOT00000025829_53351,1,1,1
17770,ENSRNOT00000058070_53352,80,78,74
17771,ENSRNOT00000051655_53353,3,3,3
17772,ENSRNOT00000043964_53354,0,0,0
17773,ENSRNOT00000002444_53355,0,0,0
17774,ENSRNOT00000002523_53356,126,118,111
17775,ENSRNOT00000009701_53357,0,0,0
17776,ENSRNOT00000034723_53358,1024,1005,948
17777,ENSRNOT00000064128_53359,0,0,0
17778,ENSRNOT00000031261_53360,42,42,42
17779,ENSRNOT00000000494_53361,45,45,42
17780,ENSRNOT00000043719_53362,0,0,0
17781,ENSRNOT00000010631_53363,26,26,25
17782,ENSRNOT00000020822_53364,70,70,68
17783,ENSRNOT00000075236_53365,3,3,2
17784,ENSRNOT00000040603_53366,0,0,0
17785,ENSRNOT00000016439_53367,357,353,332
17786,ENSRNOT00000080703_53368,0,0,0
17787,ENSRNOT00000024367_53369,482,470,442
17788,ENSRNOT00000024622_53370,0,0,0
17789,ENSRNOT00000088012_53371,0,0,0
17790,ENSRNOT00000051564_53372,0,0,0
17791,ENSRNOT00000039376_53373,0,0,0
17792,ENSRNOT00000085122_53374,7,7,7
17793,ENSRNOT00000050296_53375,0,0,0
17794,ENSRNOT00000042714_53376,0,0,0
17795,ENSRNOT00000090581_53377,0,0,0
17796,ENSRNOT00000006128_53378,69,69,60
17797,ENSRNOT00000033017_53379,60,60,56
17798,ENSRNOT00000080600_53380,10,10,8
17799,ENSRNOT00000093019_53381,0,0,0
17800,ENSRNOT00000049690_53382,0,0,0
17801,ENSRNOT00000088078_53383,44,42,41
17802,ENSRNOT00000046368_53384,17,17,16
17803,ENSRNOT00000016851_53385,1285,1256,1171
17804,ENSRNOT00000078577_53386,11,10,10
17805,ENSRNOT00000066161_53387,0,0,0
17806,ENSRNOT00000006705_53388,20,20,19
17807,ENSRNOT00000077678_53389,2,2,2
17808,ENSRNOT00000009763_53390,0,0,0
17809,ENSRNOT00000022185_53391,133,133,121
17810,ENSRNOT00000023739_53392,0,0,0
17811,ENSRNOT00000074776_53393,15,14,13
17812,ENSRNOT00000054764_53394,0,0,0
17813,ENSRNOT00000012812_53395,65,61,59
17814,ENSRNOT00000024611_53396,0,0,0
17815,ENSRNOT00000028197_53397,0,0,0
17816,ENSRNOT00000082149_53398,0,0,0
17817,ENSRNOT00000004379_53399,8,7,7
17818,ENSRNOT00000021670_53400,0,0,0
17819,ENSRNOT00000026197_53401,1538,1482,1411
17820,ENSRNOT00000005908_53402,3,3,3
17821,ENSRNOT00000084076_53403,47,44,40
17822,ENSRNOT00000025859_53404,14,14,12
17823,ENSRNOT00000021984_53405,0,0,0
17824,ENSRNOT00000026134_53406,108,104,90
17825,ENSRNOT00000011704_53407,34,34,32
17826,ENSRNOT00000077975_53408,0,0,0
17827,ENSRNOT00000085651_53409,0,0,0
17828,ENSRNOT00000000200_53410,385,376,358
17829,ENSRNOT00000006709_53411,0,0,0
17830,ENSRNOT00000023396_53412,249,245,235
17831,ENSRNOT00000027093_53413,217,214,203
17832,ENSRNOT00000038822_53414,0,0,0
17833,ENSRNOT00000079452_53415,136,135,129
17834,ENSRNOT00000002717_53416,0,0,0
17835,ENSRNOT00000072220_53417,0,0,0
17836,ENSRNOT00000051556_53418,0,0,0
17837,ENSRNOT00000047419_53419,0,0,0
17838,ENSRNOT00000008289_53420,12,12,12
17839,ENSRNOT00000046453_53421,3,0,0
17840,ENSRNOT00000071394_53422,0,0,0
17841,ENSRNOT00000038556_53423,0,0,0
17842,ENSRNOT00000068774_53424,0,0,0
17843,ENSRNOT00000090378_53425,294,288,274
17844,ENSRNOT00000090451_53426,191,182,176
17845,ENSRNOT00000092890_53427,3,3,3
17846,ENSRNOT00000011631_53428,41,38,32
17847,ENSRNOT00000075086_53429,0,0,0
17848,ENSRNOT00000064554_53430,0,0,0
17849,ENSRNOT00000058611_53431,53,52,50
17850,ENSRNOT00000083283_53432,0,0,0
17851,ENSRNOT00000055433_53433,0,0,0
17852,ENSRNOT00000037931_53434,4,4,4
17853,ENSRNOT00000018987_53435,0,0,0
17854,ENSRNOT00000081112_53436,0,0,0
17855,ENSRNOT00000066609_53437,0,0,0
17856,ENSRNOT00000046290_53438,0,0,0
17857,ENSRNOT00000088719_53439,0,0,0
17858,ENSRNOT00000017658_53440,0,0,0
17859,ENSRNOT00000081195_53441,15,14,13
17860,ENSRNOT00000031978_53442,0,0,0
17861,ENSRNOT00000085915_53443,0,0,0
17862,ENSRNOT00000074524_53444,7,7,7
17863,ENSRNOT00000073919_53445,1,1,0
17864,ENSRNOT00000017635_53446,22,2,0
17865,ENSRNOT00000086761_53447,0,0,0
17866,ENSRNOT00000035996_53448,26,23,18
17867,ENSRNOT00000030077_53449,0,0,0
17868,ENSRNOT00000006658_53450,25,24,22
17869,ENSRNOT00000081616_53451,0,0,0
17870,ENSRNOT00000047700_53452,0,0,0
17871,ENSRNOT00000021884_53453,113,105,98
17872,ENSRNOT00000005645_53454,0,0,0
17873,ENSRNOT00000014537_53455,1,1,1
17874,ENSRNOT00000050707_53456,0,0,0
17875,ENSRNOT00000043611_53457,0,0,0
17876,ENSRNOT00000041808_53458,0,0,0
17877,ENSRNOT00000067524_53459,0,0,0
17878,ENSRNOT00000056081_53460,1,1,1
17879,ENSRNOT00000022108_53461,36,36,33
17880,ENSRNOT00000002439_53462,0,0,0
17881,ENSRNOT00000078921_53463,0,0,0
17882,ENSRNOT00000091237_53464,0,0,0
17883,ENSRNOT00000091187_53465,0,0,0
17884,ENSRNOT00000071926_53466,0,0,0
17885,ENSRNOT00000022813_53467,1,1,1
17886,ENSRNOT00000001475_53468,4,4,4
17887,ENSRNOT00000078343_53469,0,0,0
17888,ENSRNOT00000001153_53470,3,1,1
17889,ENSRNOT00000074099_53471,0,0,0
17890,ENSRNOT00000083937_53472,20,20,19
17891,ENSRNOT00000084199_53473,56,56,54
17892,ENSRNOT00000011246_53474,85,84,78
17893,ENSRNOT00000084919_53475,260,257,243
17894,ENSRNOT00000005905_53476,0,0,0
17895,ENSRNOT00000067090_53477,43,40,36
17896,ENSRNOT00000029439_53478,55,51,48
17897,ENSRNOT00000018852_53479,0,0,0
17898,ENSRNOT00000039225_53480,21,20,20
17899,ENSRNOT00000034450_53481,0,0,0
17900,ENSRNOT00000044461_53482,0,0,0
17901,ENSRNOT00000024624_53483,20,20,17
17902,ENSRNOT00000049774_53484,1,1,1
17903,ENSRNOT00000075270_53485,1697,1672,1566
17904,ENSRNOT00000087452_53486,234,231,219
17905,ENSRNOT00000009428_53487,0,0,0
17906,ENSRNOT00000090698_53488,0,0,0
17907,ENSRNOT00000020969_53489,0,0,0
17908,ENSRNOT00000092054_53490,4,4,4
17909,ENSRNOT00000034503_53491,54,53,49
17910,ENSRNOT00000018127_53492,0,0,0
17911,ENSRNOT00000085082_53493,0,0,0
17912,ENSRNOT00000007320_53494,0,0,0
17913,ENSRNOT00000073147_53495,0,0,0
17914,ENSRNOT00000081291_53496,31,31,30
17915,ENSRNOT00000048104_53497,0,0,0
17916,ENSRNOT00000042977_53498,0,0,0
17917,ENSRNOT00000022120_53499,14,14,14
17918,ENSRNOT00000046879_53500,125,122,115
17919,ENSRNOT00000028561_53501,27,27,26
17920,ENSRNOT00000010832_53502,0,0,0
17921,ENSRNOT00000005352_53503,3,3,3
17922,ENSRNOT00000033352_53504,0,0,0
17923,ENSRNOT00000001772_53505,0,0,0
17924,ENSRNOT00000078980_53506,22,22,22
17925,ENSRNOT00000079559_53507,0,0,0
17926,ENSRNOT00000038646_53508,0,0,0
17927,ENSRNOT00000023742_53509,0,0,0
17928,ENSRNOT00000028665_53510,0,0,0
17929,ENSRNOT00000057891_53511,0,0,0
17930,ENSRNOT00000010448_53512,176,174,166
17931,ENSRNOT00000013816_53513,43,42,41
17932,ENSRNOT00000022387_53514,99,98,88
17933,ENSRNOT00000039729_53515,2,2,2
17934,ENSRNOT00000055995_53516,7,7,5
17935,ENSRNOT00000077933_53517,180,178,166
17936,ENSRNOT00000020578_53518,8,8,8
17937,ENSRNOT00000021082_53519,0,0,0
17938,ENSRNOT00000058805_53520,37,36,35
17939,ENSRNOT00000022951_53521,5,5,5
17940,ENSRNOT00000004673_53522,14,14,13
17941,ENSRNOT00000011837_53523,10,9,9
17942,ENSRNOT00000091344_53524,0,0,0
17943,ENSRNOT00000088726_53525,0,0,0
17944,ENSRNOT00000055947_53526,0,0,0
17945,ENSRNOT00000003473_53527,38,38,37
17946,ENSRNOT00000046227_53528,21,20,17
17947,ENSRNOT00000056570_53529,0,0,0
17948,ENSRNOT00000084755_53530,0,0,0
17949,ENSRNOT00000079030_53531,0,0,0
17950,ENSRNOT00000080556_53532,0,0,0
17951,ENSRNOT00000060335_53533,48,47,45
17952,ENSRNOT00000042291_53534,23,22,22
17953,ENSRNOT00000083362_53535,0,0,0
17954,ENSRNOT00000032601_53536,0,0,0
17955,ENSRNOT00000071745_53537,0,0,0
17956,ENSRNOT00000008965_53538,0,0,0
17957,ENSRNOT00000049540_53539,143,141,133
17958,ENSRNOT00000039088_53540,0,0,0
17959,ENSRNOT00000019573_53541,1,1,1
17960,ENSRNOT00000086081_53542,16,16,16
17961,ENSRNOT00000049790_53543,0,0,0
17962,ENSRNOT00000023285_53544,120,118,110
17963,ENSRNOT00000035539_53545,1,1,1
17964,ENSRNOT00000022881_53546,61,61,56
17965,ENSRNOT00000071703_53547,0,0,0
17966,ENSRNOT00000074057_53548,31,29,28
17967,ENSRNOT00000012376_53549,468,458,428
17968,ENSRNOT00000014739_53550,0,0,0
17969,ENSRNOT00000023022_53551,0,0,0
17970,ENSRNOT00000013542_53552,0,0,0
17971,ENSRNOT00000074767_53553,0,0,0
17972,ENSRNOT00000046085_53554,1,1,1
17973,ENSRNOT00000028423_53555,2,2,2
17974,ENSRNOT00000015605_53556,326,320,299
17975,ENSRNOT00000088357_53557,4,4,4
17976,ENSRNOT00000090647_53558,10,10,6
17977,ENSRNOT00000016906_53559,0,0,0
17978,ENSRNOT00000010421_53560,79,79,69
17979,ENSRNOT00000043716_53561,0,0,0
17980,ENSRNOT00000013341_53562,0,0,0
17981,ENSRNOT00000075273_53563,66,63,63
17982,ENSRNOT00000051693_53564,184,179,162
17983,ENSRNOT00000091448_53565,743,705,644
17984,ENSRNOT00000023434_53566,2,2,2
17985,ENSRNOT00000082307_53567,17,16,16
17986,ENSRNOT00000032248_53568,0,0,0
17987,ENSRNOT00000041103_53569,63,59,57
17988,ENSRNOT00000089168_53570,143,142,139
17989,ENSRNOT00000077289_53571,0,0,0
17990,ENSRNOT00000092546_53572,0,0,0
17991,ENSRNOT00000039997_53573,427,415,381
17992,ENSRNOT00000051550_53574,4,4,2
17993,ENSRNOT00000089156_53575,1,1,1
17994,ENSRNOT00000007369_53576,33,33,31
17995,ENSRNOT00000071335_53577,0,0,0
17996,ENSRNOT00000075261_53578,0,0,0
17997,ENSRNOT00000055243_53579,0,0,0
17998,ENSRNOT00000006481_53580,68,66,61
17999,ENSRNOT00000085765_53581,2,2,2
18000,ENSRNOT00000075829_53582,0,0,0
18001,ENSRNOT00000023256_53583,0,0,0
18002,ENSRNOT00000016401_53584,1,1,1
18003,ENSRNOT00000067165_53585,56,56,51
18004,ENSRNOT00000041583_53586,0,0,0
18005,ENSRNOT00000087342_53587,356,353,337
18006,ENSRNOT00000082628_53588,78,75,71
18007,ENSRNOT00000077973_53589,0,0,0
18008,ENSRNOT00000081175_53590,0,0,0
18009,ENSRNOT00000040366_53591,1,1,1
18010,ENSRNOT00000004127_53592,75,75,70
18011,ENSRNOT00000051404_53593,0,0,0
18012,ENSRNOT00000006741_53594,0,0,0
18013,ENSRNOT00000046402_53595,0,0,0
18014,ENSRNOT00000057672_53596,0,0,0
18015,ENSRNOT00000050342_53597,214,209,184
18016,ENSRNOT00000043384_53598,11,10,10
18017,ENSRNOT00000073879_53599,0,0,0
18018,ENSRNOT00000037202_53600,2,2,1
18019,ENSRNOT00000087749_53601,0,0,0
18020,ENSRNOT00000077227_53602,0,0,0
18021,ENSRNOT00000030037_53603,7,7,7
18022,ENSRNOT00000032997_53604,0,0,0
18023,ENSRNOT00000042577_53605,83,80,74
18024,ENSRNOT00000088509_53606,15,14,11
18025,ENSRNOT00000013483_53607,0,0,0
18026,ENSRNOT00000035826_53608,0,0,0
18027,ENSRNOT00000049719_53609,43,11,10
18028,ENSRNOT00000012868_53610,26,26,19
18029,ENSRNOT00000012532_53611,0,0,0
18030,ENSRNOT00000054913_53613,174,166,157
18031,ENSRNOT00000009392_53614,0,0,0
18032,ENSRNOT00000059588_53615,0,0,0
18033,ENSRNOT00000008526_53616,52,51,50
18034,ENSRNOT00000079291_53617,1180,1165,1089
18035,ENSRNOT00000084709_53618,0,0,0
18036,ENSRNOT00000012248_53619,0,0,0
18037,ENSRNOT00000044412_53620,0,0,0
18038,ENSRNOT00000019574_53621,950,930,878
18039,ENSRNOT00000086765_53622,575,569,528
18040,ENSRNOT00000039149_53623,0,0,0
18041,ENSRNOT00000024765_53624,0,0,0
18042,ENSRNOT00000071995_53625,0,0,0
18043,ENSRNOT00000063995_53626,2,2,2
18044,ENSRNOT00000037177_53627,197,196,187
18045,ENSRNOT00000007490_53628,16,15,13
18046,ENSRNOT00000092322_53629,0,0,0
18047,ENSRNOT00000088134_53630,0,0,0
18048,ENSRNOT00000006954_53631,0,0,0
18049,ENSRNOT00000058139_53632,0,0,0
18050,ENSRNOT00000077949_53633,0,0,0
18051,ENSRNOT00000060688_53634,0,0,0
18052,ENSRNOT00000023615_53635,154,146,141
18053,ENSRNOT00000092478_53636,315,312,293
18054,ENSRNOT00000092383_53637,0,0,0
18055,ENSRNOT00000025953_53638,0,0,0
18056,ENSRNOT00000023696_53639,24,24,22
18057,ENSRNOT00000022060_53640,0,0,0
18058,ENSRNOT00000080942_53641,0,0,0
18059,ENSRNOT00000012112_53642,0,0,0
18060,ENSRNOT00000075318_53643,0,0,0
18061,ENSRNOT00000020339_53644,39,38,33
18062,ENSRNOT00000068028_53645,3,3,3
18063,ENSRNOT00000072130_53646,65,63,60
18064,ENSRNOT00000061884_53647,168,167,159
18065,ENSRNOT00000083162_53648,1,1,1
18066,ENSRNOT00000060819_53649,46,45,44
18067,ENSRNOT00000056273_53650,19,19,17
18068,ENSRNOT00000076439_53651,0,0,0
18069,ENSRNOT00000034329_53652,3,2,0
18070,ENSRNOT00000004047_53653,0,0,0
18071,ENSRNOT00000041051_53654,0,0,0
18072,ENSRNOT00000002191_53655,11,11,10
18073,ENSRNOT00000014491_53656,1,1,1
18074,ENSRNOT00000066616_53657,0,0,0
18075,ENSRNOT00000032157_53658,1,1,1
18076,ENSRNOT00000013473_53659,0,0,0
18077,ENSRNOT00000044780_53660,75,74,70
18078,ENSRNOT00000031297_53661,70,69,57
18079,ENSRNOT00000021888_53662,166,162,148
18080,ENSRNOT00000039260_53663,0,0,0
18081,ENSRNOT00000057230_53664,49,47,44
18082,ENSRNOT00000001829_53665,74,74,73
