Geneid,rat_DMF_hi_RPH_6_S54_L002_R1_001
ABCG8_7948,0
ABHD1_7949,5
ABHD4_7950,28
ABHD6_7951,10
ABL1_7952,21
ACAA2_7955,1259
ACADM_7957,146
ACADSB_7959,99
ACADVL_7960,348
ACAT2_7961,130
ACBD3_7962,19
ACLY_7965,468
ACO1_7966,88
ACO2_7967,27
ACOT1_7968,3
ACOT2_7969,22
ACOT3_7970,4
ACOT4_7971,22
ACOT9_7972,1
ACOX1_7973,460
ACSM3_7976,13
ACSS2_7977,25
ACTA1_7978,737
ACTN1_7980,489
ADAM10_7983,10
ADAM8_7984,0
ADAT1_7986,0
ADCK3_7987,1
ADCY4_7988,0
ADHFE1_7993,19
ADI1_7994,147
ADO_7995,15
ADRB2_7997,11
AEN_7998,80
AGL_8002,2
AIMP2_8006,304
AKAP8_8008,131
AKR1B8_8013,222
AKR7A3_8015,1494
AKT1_8016,252
ALAD_8017,12
ALAS1_8018,184
ALAS2_8019,0
ALB_8020,7169
ALDH1A1_8022,438
ALDH3A2_8024,235
ALDH4A1_8025,3
ALDH6A1_8027,100
ALDH7A1_8028,831
ALDOA_8031,1044
ALDOA_8032,0
ALDOB_8033,325
ALDOC_8034,10
ALOX15_8036,0
AMACR_8038,229
AMY1A_8041,193
AMY2A3_8042,0
ANKRD10_8048,4
ANO10_8049,127
ANXA7_8051,128
AP2M1_8054,418
AP2S1_8055,3
APBB2_8056,13
APCS_8057,58
APEX1_8058,176
APOC1_8063,1323
APON_8066,16
AQP7_8072,6
ARCN1_8074,362
ARFIP2_8077,18
ARHGAP11A_8079,2
ARHGEF12_8080,81
ARHGEF2_8082,4
ARHGEF9_8083,0
ARID5B_8084,5
ARNT2_8085,0
ARNTL_8086,39
ARPP19_8087,0
ASAH1_8089,1054
ASCC3_8090,304
ASNS_8091,676
ASPN_8093,0
ATF1_8094,17
ATF3_8095,168
ATF4_8096,146
ATF5_8097,31
ATF6_8098,328
ATG3_8099,287
ATIC_8100,109
ATP11B_8102,1
ATP1B1_8103,90
ATP2C1_8107,124
ATP5C1_8109,1903
ATP5S_8111,1
ATP6V0B_8112,7
ATP6V1D_8113,1017
AURKA_8116,3
AURKB_8117,0
AXIN1_8118,11
B3GNT1_8122,0
B4GALNT1_8123,9
B4GALT1_8124,105
BACE2_8127,4
BAD_8128,6
BAMBI_8130,13
BANF1_8131,43
BAX_8132,730
BBOX1_8133,63
BCL2L1_8137,210
BDH1_8139,18
BECN1_8140,240
BHLHE40_8141,132
BHMT_8143,57
BHMT2_8144,143
BID_8145,93
BIRC2_8146,109
BIRC3_8147,132
BIRC5_8148,4
BLCAP_8149,136
BLMH_8150,92
BLVRA_8151,6
BMF_8152,8
BMP4_8153,4
BNIP3_8154,169
BPHL_8157,18
BRCA1_8158,5
BTG2_8161,58
BTK_8162,0
BUB1_8163,0
BZW2_8165,27
C1QB_8168,7
C1QBP_8169,409
C1QC_8170,8
C1S_8172,57
C2CD2_8173,9
C2CD2L_8174,77
C3_8175,3411
C4A_8176,46
C4BPB_8177,13
C7_8179,0
C8A_8180,101
C8B_8181,14
C8G_8182,158
C9_8183,622
CALR_8190,2147
CALU_8191,1772
CAMSAP2_8192,167
CANT1_8193,70
CAPN1_8194,0
CAR3_8196,68
CASK_8198,18
CASP2_8200,67
CASP3_8201,134
CASP7_8203,145
CAST_8205,606
CAT_8206,2215
CBLB_8207,6
CBR1_8208,1373
CBR3_8209,0
CCDC85B_8214,1
CCDC86_8215,63
CCDC92_8216,6
CCL2_8218,4
CCL4_8219,0
CCNA1_8220,3
CCNA2_8221,8
CCNB1_8222,0
CCNB2_8223,3
CCND1_8224,2
CCNE2_8227,3
CCNF_8228,8
CCNH_8229,175
CCP110_8230,23
CCRN4L_8232,20
CCT2_8233,155
CCT7_8237,173
CD320_8242,19
CD36_8243,13
CD3G_8245,0
CD44_8248,4
CD53_8250,0
CD68_8251,51
CD74_8252,4
CDC25B_8257,1
CDC45_8259,3
CDCA3_8260,9
CDCA4_8261,10
CDH1_8262,133
CDH3_8263,0
CDK1_8264,1
CDK19_8265,7
CDK2_8266,9
CDK4_8267,343
CDK5R1_8268,1
CDK6_8269,21
CDK7_8270,2
CDKN1B_8272,46
CDKN3_8274,2
CDO1_8275,137
CDT1_8276,0
CEACAM1_8277,129
CEBPA_8279,34
CEBPB_8280,72
CEBPB_8281,0
CEBPB_8282,704
CEBPD_8283,254
CEBPZ_8284,53
CENPE_8286,0
CENPF_8287,5
CENPK_8288,3
CENPN_8289,1
CEP57_8291,4
CERK_8293,8
CFHR1_8295,290
CGA_8298,0
CGRRF1_8300,272
CHAC1_8301,13
CHCHD4_8302,151
CHDH_8303,31
CHEK1_8304,1
CHEK2_8305,1
CHERP_8306,4
CHIC2_8307,1
CHKB_8309,147
CHMP6_8311,39
CHN3_8312,4
CHRNA6_8315,1
CHSY1_8317,14
CHUK_8318,12
CIAPIN1_8319,14
CISD1_8322,1220
CKS2_8325,213
CLDN4_8328,0
CLDN7_8329,0
CLEC4A3_8330,0
CLIC1_8331,112
CLIC4_8332,981
CLSTN1_8335,34
CLTC_8337,73
CMA1_8338,0
CNDP2_8341,75
CNOT4_8342,53
CNPY3_8345,81
COASY_8346,30
COG2_8347,2
COG4_8348,23
COG7_8349,5
COL14A1_8350,0
COL18A1_8351,17
COL1A1_8352,0
COL1A2_8353,10
COL3A1_8354,7
COL4A1_8355,0
COL4A2_8356,31
COLQ_8358,0
COPA_8359,330
COPB2_8360,257
COPS7A_8361,61
CORO1A_8364,0
CP_8366,1209
CPA3_8367,0
CPAMD8_8368,500
CPSF4_8372,201
CPT1B_8373,37
CPT2_8374,171
CRAT_8375,143
CREB1_8377,66
CREBBP_8379,0
CREG1_8380,3241
CRELD2_8381,335
CRK_8382,81
CRKL_8383,8
CRP_8385,180
CRY1_8386,13
CRYL1_8388,121
CRYZ_8389,0
CSNK1A1_8393,247
CSNK1E_8394,23
CSNK2A2_8395,56
CTNNB1_8400,71
CTNND1_8401,1154
CTSD_8403,305
CTSS_8404,6
CTSZ_8405,93
CTTN_8406,354
CXCL1_8407,2
CXCL10_8408,9
CXCL12_8410,1
CYB561_8412,27
CYP1A1_8415,606
CYP1A2_8416,204
CYP26B1_8418,0
CYP2C13_8419,23
CYP2D3_8420,1
CYP2E1_8421,17
CYP2F4_8422,265
CYP4A2_8425,0
CYP4A2_8426,0
CYP51_8429,519
CYP7A1_8430,0
CYTH1_8433,0
DAG1_8435,18
DAK_8436,2
DAXX_8438,450
DBP_8439,23
DCK_8440,39
DCN_8441,0
DCTD_8442,0
DCUN1D4_8444,56
DCXR_8445,18
DDB2_8446,4
DDC_8447,0
DDIT3_8449,639
DDIT4_8450,7
DDR1_8451,21
DDX10_8452,175
DDX18_8453,47
DDX58_8456,0
DDX60_8457,0
DECR1_8458,274
DENND2D_8461,7
DERA_8462,215
DFFA_8463,48
DHCR7_8466,35
DHDDS_8467,80
DHRS3_8468,4
DHRS7_8469,4
DLD_8474,231
DMGDH_8476,65
DNAJA3_8477,432
DNAJB1_8478,55
DNAJB2_8480,122
DNAJC15_8483,990
DNM1_8486,4
DNM1L_8487,39
DNMT1_8488,13
DNMT3A_8489,19
DPH2_8490,13
DPM2_8491,11
DPP7_8492,17
DPYD_8493,49
DPYS_8494,30
DPYSL2_8495,99
DRAP1_8496,42
DSCC1_8498,0
DSG2_8499,602
DTX3L_8500,52
DUSP14_8502,11
DUSP22_8503,1
DUSP3_8504,314
DUSP4_8505,2
DUSP6_8506,6
DYNLT3_8507,255
DYRK3_8508,0
E2F1_8509,4
E2F2_8510,0
EBNA1BP2_8513,753
ECD_8515,44
ECH1_8516,166
ECHDC2_8517,1
ECHDC3_8518,120
ECHS1_8519,1122
ECI1_8520,202
ECI2_8521,206
ECI3_8522,179
ECT2_8523,1
EDEM1_8524,249
EDN1_8525,5
EEF1E1_8529,71
EGF_8530,5
EGFR_8531,0
EGR1_8533,71
EIF1A_8536,842
EIF2AK2_8539,46
EIF2B3_8540,217
EIF2S1_8541,1657
EIF4B_8549,417
EIF4EBP1_8550,638
EIF4G1_8551,1432
EIF5_8552,1781
ELAVL1_8554,72
ELOVL5_8556,95
ELOVL6_8557,116
EMR1_8558,0
ENOPH1_8559,31
ENPP3_8562,111
EPB41L2_8564,9
EPHB2_8566,0
EPHX1_8567,6799
EPN2_8568,1
EPRS_8569,1948
ERBB2_8570,1
ERBB3_8571,23
ERO1L_8573,291
ETFDH_8575,5
ETS1_8577,4
ETV1_8578,0
EXOSC7_8580,5
EXOSC8_8581,147
F10_8585,538
F11R_8586,446
F12_8587,138
F9_8588,483
FABP4_8590,35
FADS1_8593,77
FAH_8595,266
FAIM_8596,303
FAM20B_8600,90
FAM69A_8605,61
FAS_8609,14
FASLG_8610,3
FASN_8611,132
FASTKD5_8612,12
FAT1_8613,418
FBLIM1_8615,1
FBXL12_8618,0
FBXO11_8619,156
FBXO21_8620,0
FBXO7_8621,34
FCGR2A_8624,4
FCGR3A_8626,0
FCNB_8627,0
FDFT1_8628,414
FDPS_8629,462
FEN1_8630,1
FEZ2_8631,6
FGA_8632,1636
FGF1_8633,17
FGF17_8634,0
FGF21_8635,7
FGFR2_8637,5
FGFR4_8638,32
FGG_8639,2832
FGL1_8640,2513
FHL2_8642,0
FIS1_8645,65
FKBP14_8647,13
FKBP4_8649,26
FKBP5_8650,536
FLNA_8651,893
FMO3_8654,24
FN1_8655,4349
FOS_8657,1
FOSB_8658,2
FOSL1_8659,356
FOXJ3_8661,100
FOXO3_8662,25
FPGS_8664,13
FUT1_8668,21
FYN_8670,5
FZD1_8671,3
G6PD_8674,661
GAA_8675,304
GABRB1_8677,0
GADD45A_8678,570
GADD45B_8679,35
GALE_8680,36
GAMT_8681,47
GAPDH_8682,3391
GAR1_8683,106
GAS5_8688,1769
GATA3_8690,3
GBP2_8691,32
GBP4_8692,1
GCDH_8693,288
GCK_8697,17
GCKR_8698,0
GCLC_8699,468
GCLM_8700,1456
GDPD5_8703,0
GFOD1_8704,0
GHR_8706,90
GJA1_8709,1
GJB1_8710,3
GLB1_8712,1
GLI2_8713,0
GLOD4_8714,660
GLRX_8715,33
GMNN_8719,46
GNA15_8722,0
GNAI1_8723,24
GNAI2_8724,137
GNAS_8725,0
GNAS_8726,0
GNAS_8727,0
GNAS_8729,1
GNB1_8730,62
GNB2L1_8731,4167
GNB3_8732,0
GNPDA1_8737,0
GOLT1B_8738,24
GOT1_8739,401
GPATCH8_8741,20
GPC1_8742,0
GPLD1_8743,19
GPR56_8744,2
GPX2_8745,88
GRB10_8746,5
GRB7_8748,2
GRN_8752,96
GRWD1_8753,30
GSK3B_8754,89
GSR_8755,42
GSTA2_8756,2249
GSTA4_8757,96
GSTM2_8759,329
GSTM3_8760,5
GSTM7_8761,7
GSTP1_8762,888
GSTZ1_8764,59
GTF2E2_8766,41
GTF2H1_8768,25
GTPBP8_8770,121
GULO_8772,78
HAAO_8774,6
HACL1_8775,0
HADH_8776,9
HADHB_8777,469
HAO2_8778,20
HAT1_8780,28
HBB_8782,0
HCK_8783,1
HDAC2_8785,415
HDAC6_8786,16
HDC_8788,4
HDGFRP3_8789,11
HEATR1_8791,178
HEBP1_8792,74
HERC6_8794,18
HERPUD1_8795,1025
HES1_8796,0
HEXA_8797,190
HGD_8799,18
HIST2H2AA3_8804,1036
HK1_8805,6
HMG20B_8806,137
HMGA1_8807,102
HMGB2_8808,81
HMGCR_8810,926
HMGCS1_8811,16
HMGCS2_8812,636
HMMR_8814,7
HMOX1_8815,12721
HN1L_8817,75
HOMER2_8820,101
HOOK2_8821,97
HOXA5_8822,0
HP_8823,212
HPRT1_8824,34
HPS5_8825,15
HPX_8826,13682
HS2ST1_8829,61
HSD17B10_8831,395
HSD17B11_8832,850
HSD17B7_8834,85
HSD3B_8835,1
HSD3B5_8836,10
HSDL2_8837,334
HSP90AA1_8838,56
HSPA1A_8841,68
HSPA1B_8842,0
HSPA4_8843,528
HSPA5_8844,428
HSPA8_8845,17204
HSPD1_8849,1237
HTATSF1_8852,431
HTRA1_8856,378
HYOU1_8857,272
IARS2_8858,114
ICAM1_8859,143
ICMT_8860,6
ID2_8861,414
IDI1_8863,98
IER3_8864,73
IFIT2_8867,182
IFIT3_8868,0
IFITM2_8870,0
IFNAR1_8872,15
IFNG_8873,0
IFRD2_8875,71
IGF1_8876,6
IGF1R_8877,2
IGF2R_8879,131
IGFALS_8880,3
IGFBP3_8881,1
IGHA_8883,0
IGHMBP2_8884,5
IGSF6_8886,0
IGTP_8887,54
IKBKAP_8888,42
IKBKB_8889,76
IKBKE_8890,23
IL13RA1_8891,1089
IL1B_8892,0
IL1R1_8893,541
IL2RG_8894,2
IL4_8895,0
IL4R_8896,332
IL6_8897,5
ILK_8899,41
IMPDH2_8901,629
INPP4B_8905,9
INSIG1_8906,3321
INTS3_8907,106
IPO13_8908,30
IQGAP1_8911,32
IRAK3_8912,23
IRF7_8913,2
IRGM2_8916,3
ISG15_8918,1
ISOC1_8919,102
ITFG1_8921,198
ITGAL_8924,0
ITGB1_8925,980
ITGB1BP1_8926,106
ITGB2_8927,0
ITGB5_8928,95
ITPR2_8931,64
IVD_8932,25
IYD_8933,9
JAK2_8935,234
JMJD6_8937,16
JUN_8938,34
JUNB_8939,7
KAT6A_8940,68
KCNK1_8942,2
KCNK2_8944,0
KCNQ2_8947,0
KDELR2_8950,407
KDM3A_8952,60
KDM5A_8953,6
KDM5A_8954,357
KDM5B_8955,12
KDR_8956,0
KEAP1_8957,37
KHK_8958,48
KIF14_8959,0
KIF20A_8961,2
KIF20B_8962,14
KIF22_8963,0
KIF5C_8965,0
KIFC1_8966,1
KIT_8968,2
KLF6_8969,48
KLHDC2_8970,209
KLHL21_8971,78
KLHL9_8972,68
KNTC1_8976,2
KRT18_8977,2020
KRT8_8978,1172
KYNU_8979,1
LAMA3_8980,0
LAMC1_8981,1482
LAMC2_8982,7
LAP3_8984,1057
LBR_8986,63
LCP1_8988,2
LGALS3_8989,1487
LGALS3BP_8990,19
LGALS8_8992,216
LHB_8996,1
LHCGR_8997,0
LHPP_8998,3
LIG1_8999,11
LILRB4_9000,5
LIN9_9003,17
LIPA_9004,48
LIPC_9005,153
LOC100361830_9029,26
LOC100362324_9030,332
LOC100362453_9031,1919
LOC100366216_9042,0
LOC100909675_9046,136
LOC100909840_9050,16
LOC100910195_9055,3
LOC100910669_9062,8
LOC100910753_9064,5
LOC100910973_9069,1
LOC100911177_9074,181
LOC100911553_9082,7
LOC100911626_9086,0
LOC100911784_9090,3
LOC100911814_9091,1
LOC100911867_9094,1
LOC100911874_9095,6
LOC100911946_9096,5
LOC100912083_9099,0
LOC100912163_9101,93
LOC100912222_9102,3
LOC100912247_9104,30
LOC100912469_9108,3
LOC100912608_9111,6
LOC102551660_9116,2
LOC102555086_9117,22
LOC287167_9118,0
LOC299282_9119,10
LOC500183_9125,0
LOC606294_9128,35
LOC679753_9131,0
LOC680097_9132,167
LOC680329_9133,0
LOC684193_9138,0
LOC685067_9139,0
LOC688041_9143,87
LOC688090_9144,0
LOC690911_9146,13
LOXL2_9150,0
LPAR2_9151,11
LPGAT1_9154,120
LRP10_9156,138
LRPAP1_9158,199
LRRC41_9160,75
LSS_9163,66
LY86_9165,0
LY96_9166,33
LYN_9167,212
LYPLA1_9168,53
LYRM1_9169,134
MAD2L1_9171,25
MAFF_9172,57
MAFK_9173,34
MAK16_9175,14
MALT1_9176,29
MAN2B1_9177,198
MAOB_9179,182
MAP2K5_9180,71
MAP3K4_9182,29
MAP7_9184,259
MAPK1_9185,85
MAPK13_9187,0
MAPK1IP1L_9189,256
MAPK3_9190,100
MAPK9_9192,349
MAPKAPK2_9193,155
MAPKAPK3_9194,19
MAPKAPK5_9195,25
MARC1_9196,46
MAST2_9198,6
MAT2A_9199,115
MBL1_9200,20
MBNL2_9202,553
MBTPS1_9203,176
MCCC2_9204,29
MCL1_9205,1053
MCM2_9206,28
MCM3_9207,18
MCM4_9208,15
MCM6_9210,0
MCOLN1_9212,1
MDM2_9214,454
ME1_9215,117
ME2_9216,29
MEF2C_9217,0
MELK_9218,0
MEST_9219,138
MET_9220,197
METRN_9221,2
MFSD10_9223,3
MGC108823_9225,73
MGC112830_9226,37
MGLL_9227,13
MICALL1_9229,23
MIF_9231,754
MKNK1_9234,7
MLEC_9235,747
MMP1_9237,0
MMP2_9238,0
MNAT1_9239,161
MOK_9240,0
MPZL1_9243,7
MRPL19_9246,45
MRPS16_9249,9
MRPS2_9250,23
MSMO1_9252,16
MSN_9253,646
MSRA_9254,235
MT1A_9255,83
MT2A_9256,184
MTA1_9257,70
MTERFD1_9258,2
MTFR1_9260,50
MTHFD2_9261,33
MUT_9264,18
MVD_9265,28
MVP_9266,106
MYBL2_9270,0
MYC_9271,238
MYCBP_9272,6
MYCBP2_9273,21
MYL9_9276,3
MYLK_9277,14
MYO10_9278,84
NARFL_9282,0
NCAPD2_9284,3
NCK1_9286,53
NCK2_9287,20
NCL_9288,1429
NCOA1_9289,14
NCOA3_9290,49
NDUFAF4_9292,42
NEFL_9295,46
NENF_9296,31
NET1_9297,678
NEURL3_9298,40
NFATC3_9299,106
NFE2L2_9301,894
NFIA_9302,178
NFIL3_9304,33
NFKB1_9305,111
NFKB2_9306,12
NFKBIA_9307,32
NFKBIB_9308,86
NFKBIE_9309,9
NGRN_9310,34
NGRN_9311,38
NGRN_9312,45
NHEJ1_9313,79
NIP7_9316,28
NIPSNAP1_9317,268
NISCH_9318,31
NIT1_9319,467
NIT2_9320,58
NMT1_9325,306
NNT_9326,74
NOC2L_9327,190
NOL3_9328,31
NOLC1_9330,29
NOP56_9343,832
NOP58_9344,94
NOS3_9345,2
NOTCH1_9347,1
NOX4_9349,0
NPAS2_9350,14
NPC1_9351,78
NPDC1_9352,44
NPEPL1_9353,4
NPRL2_9354,22
NR1D1_9357,2
NR1D2_9358,73
NR1H2_9359,36
NR2F6_9360,5
NR3C1_9361,42
NR4A1_9362,0
NRAS_9363,57
NREP_9364,7
NRIP1_9365,21
NRP1_9366,1
NS5ATP9_9367,0
NSDHL_9369,159
NT5DC2_9371,4
NUCB2_9374,2579
NUDT9_9377,228
NUP133_9378,84
NUP153_9379,49
NUP62_9381,84
NUP85_9382,58
NUP88_9383,169
NUP93_9384,51
OLFML3_9391,13
OLR59_9393,1
OPN3_9396,7
ORC1_9397,5
ORC6_9399,1
ORM1_9400,85344
OTC_9401,4
OXA1L_9402,53
OXCT1_9403,30
OXSR1_9404,188
P4HA2_9407,363
P4HTM_9408,0
PACSIN3_9411,225
PAF1_9412,180
PAFAH1B1_9413,227
PAH_9415,45
PAK1_9416,12
PAK1IP1_9417,14
PAK4_9418,9
PAK6_9419,0
PAN2_9420,0
PANK1_9421,113
PAPD7_9422,26
PAPSS1_9423,0
PAQR9_9424,138
PARP1_9425,120
PARP12_9426,10
PARP14_9427,32
PARP9_9429,10
PATL1_9431,42
PAX8_9432,4
PCBD1_9435,643
PCCB_9437,14
PCK1_9439,2
PCK2_9440,31
PCM1_9441,3
PCSK6_9443,132
PDE6B_9445,0
PDGFA_9446,2
PDIA5_9451,2
PDLIM1_9452,224
PDS5A_9454,38
PECR_9456,96
PEX11A_9460,2
PFKL_9463,24
PFN2_9464,28
PGRMC1_9467,3887
PHGDH_9470,14
PHKA1_9471,10
PHKB_9472,6
PIGX_9477,82
PIH1D1_9478,10
PIK3C2A_9479,18
PIK3C2B_9480,9
PIK3C3_9481,1
PIK3CA_9482,10
PIK3R3_9483,10
PIK3R4_9484,5
PIN1_9485,522
PIP4K2B_9486,17
PIR_9487,167
PLA2G15_9492,0
PLA2G2D_9493,1
PLA2G4A_9494,0
PLCB1_9495,11
PLCB3_9496,10
PLEKHJ1_9499,3
PLEKHM1_9500,19
PLG_9501,487
PLIN2_9502,272
PLIN5_9503,1
PLK1_9504,3
PLOD2_9506,4
PLOD3_9507,15
PLSCR3_9509,50
PMM1_9510,118
PMM2_9511,207
PNKP_9513,15
PNP_9516,1
POLB_9518,73
POLD4_9519,3
POLE2_9520,0
POLG2_9521,26
POLR1C_9522,9
POLR2K_9525,18
POLR3D_9526,32
POP4_9529,2
POR_9531,295
POSTN_9532,0
PPAN_9534,162
PPARD_9536,2
PPARG_9537,0
PPARG_9538,6
PPARG_9539,0
PPIC_9541,26
PPOX_9542,37
PPP1R13B_9543,23
PPP1R15A_9544,409
PPP2R1B_9546,22
PPP2R3C_9548,133
PPP2R5A_9549,314
PPP2R5E_9550,44
PPRC1_9551,26
PQLC3_9554,99
PRC1_9556,21
PRKAA2_9559,34
PRKAB1_9560,344
PRKACA_9561,128
PRKACB_9562,22
PRKCB_9566,4
PRKCD_9567,18
PRKCH_9568,3
PRKX_9570,40
PRLR_9571,0
PRMT5_9573,64
PROC_9575,141
PROS1_9577,24
PRPF4_9578,56
PRR15L_9579,3
PRR7_9580,3
PRSS23_9581,3
PRUNE_9582,6
PSAT1_9583,101
PSEN1_9584,3
PSIP1_9585,91
PSMB10_9588,11
PSMB8_9591,123
PSMB9_9592,74
PSMD10_9594,41
PSMD2_9598,7
PSMD4_9599,736
PSMD6_9600,1122
PSMD9_9602,136
PSME2_9604,54
PSMF1_9605,35
PSMG1_9606,195
PTGER4_9610,0
PTGS2_9612,13
PTK2_9613,39
PTK2B_9614,0
PTPLAD1_9615,81
PTPN1_9616,0
PTPN6_9618,135
PTPRC_9619,5
PTPRF_9621,48
PTPRK_9622,294
PTTG1_9623,0
PUF60_9624,115
PXDN_9628,4
PXN_9630,3
PYCR1_9631,131
PYGL_9632,259
PZP_9633,2729
QDPR_9634,407
RAB11FIP2_9636,10
RAB21_9637,159
RAB27A_9638,38
RAB30_9639,146
RAB31_9640,65
RAB4A_9643,182
RAB5A_9644,298
RAC1_9645,193
RAC2_9646,0
RACGAP1_9647,3
RAD18_9649,19
RAD51C_9650,4
RAD9A_9651,13
RAE1_9652,26
RAI14_9653,26
RALB_9655,14
RALGDS_9656,10
RAP1GAP_9659,3
RARS_9660,47
RASA1_9661,77
RB1_9662,117
RBL1_9664,13
RBM15B_9665,0
RBM6_9668,111
RBPJ_9670,17
RDH7_9672,35
REEP5_9673,2232
REG3B_9674,0
RELB_9675,114
RFC2_9676,0
RFC5_9679,115
RFNG_9680,101
RFX5_9681,23
RGD1304728_9682,20
RGD1305928_9683,8
RGD1307603_9684,0
RGD1307929_9686,70
RGD1309995_9688,12
RGD1559459_9690,56
RGD1564420_9693,210
RGD1564480_9694,3
RGD1564614_9695,0
RGD1565002_9697,145
RGD1565775_9698,44
RGN_9699,0
RGR_9700,0
RGS2_9701,5
RHEB_9704,92
RHOC_9707,44
RIOK3_9709,585
RIPK1_9710,101
RIPK3_9712,10
RNF167_9717,118
RNH1_9718,122
RNMT_9719,244
RNPS1_9720,395
RPA1_9721,68
RPA2_9722,21
RPA3_9723,51
RPF2_9724,100
RPIA_9725,22
RPL19_9731,10477
RPL6_9738,1423
RPLP0_9739,39
RPN1_9740,395
RPP38_9741,60
RPS6KA1_9748,0
RRAGA_9750,165
RRP12_9752,154
RRP8_9754,1
RRS1_9755,270
RSU1_9756,161
RT1-A2_9757,0
RT1-A2_9758,15
RT1-A3_9759,6
RT1-DA_9760,4
RT1-DB1_9761,2
RT1-S3_9763,31
RTN2_9765,1
RTP4_9766,0
RUP2_9767,119
S100A11_9770,8829
S100A13_9771,13
S100A6_9773,10926
S100A8_9774,0
S100A9_9775,0
SACM1L_9776,172
SAPCD2_9777,0
SARS_9779,47
SATB1_9780,3
SCAND1_9782,91
SCCPDH_9785,534
SCD_9786,0
SCD1_9787,1136
SCP2_9788,15
SCRN1_9789,6
SCYL3_9790,70
SDC2_9793,63
SDHA_9796,709
SDHB_9797,2123
SEC11C_9799,239
SENP6_9804,186
SERPINA1_9807,3654
SERPINA4_9811,679
SERPIND1_9812,6
SERPINE1_9813,1
SERPINF2_9814,6
SERPINH1_9815,4
SESN1_9816,1
SESN2_9817,44
SEZ6_9819,1
SFN_9820,3
SGCB_9821,62
SH3BP5_9823,9
SHC1_9825,165
SHCBP1_9826,0
SKA1_9829,1
SKIV2L_9830,16
SKP1_9831,2038
SLC10A2_9833,19
SLC11A2_9834,16
SLC13A5_9837,4
SLC17A3_9840,1142
SLC18A2_9842,0
SLC1A4_9843,5
SLC20A1_9844,139
SLC22A2_9845,0
SLC22A5_9846,2
SLC22A7_9847,2
SLC22A8_9848,46
SLC25A13_9850,164
SLC25A14_9851,0
SLC25A24_9855,81
SLC25A30_9856,66
SLC25A46_9858,118
SLC26A1_9859,52
SLC27A3_9861,2
SLC2A1_9862,51
SLC2A2_9863,142
SLC2A5_9864,1
SLC35A1_9868,214
SLC35B1_9870,62
SLC37A4_9871,14
SLC38A3_9873,276
SLC39A10_9874,76
SLC40A1_9877,198
SLC5A6_9881,2
SLC7A1_9883,5
SLC7A11_9884,42
SLCO1A1_9885,18
SLCO1A2_9886,7
SLPI_9890,22
SMAD3_9891,16
SMAD4_9892,24
SMAD5_9893,188
SMARCA4_9894,237
SMARCC1_9895,1
SMC1A_9897,83
SMC2_9898,65
SMC3_9899,139
SMC4_9900,2
SMN1_9902,126
SMOX_9906,0
SNAP25_9907,0
SNCA_9908,0
SNRPF_9910,585
SNX11_9911,7
SNX13_9912,411
SNX6_9913,316
SOCS2_9914,36
SORBS3_9916,17
SOS1_9918,59
SOX2_9919,0
SOX4_9920,8
SPAG7_9922,80
SPDEF_9927,0
SPINK3_9928,0
SPP1_9929,3
SPR_9930,43
SPRED2_9931,8
SPTAN1_9932,1106
SPTLC2_9934,28
SQLE_9935,600
SQRDL_9936,690
SQSTM1_9937,1471
SRC_9938,1
SRD5A3_9939,184
SRFBP1_9940,76
SRXN1_9943,1507
SSBP2_9944,4
ST3GAL2_9946,0
ST6GAL1_9950,1075
ST6GALNAC2_9951,0
ST7_9952,53
STAMBP_9954,28
STAP2_9955,3
STAT1_9958,2
STAT3_9959,793
STAT5B_9960,98
STK10_9962,21
STK25_9963,3
STUB1_9965,16
STX1A_9966,3
STX4_9967,62
STXBP1_9968,9
STXBP2_9969,37
SULT1C2A_9970,2
SULT1C3_9971,3
SULT2A6_9972,3
SUOX_9974,100
SUPV3L1_9975,23
SYK_9976,0
SYNE2_9977,12
SYNGR3_9978,0
SYPL1_9979,232
TAGLN_9981,121
TAGLN2_9982,16
TATDN2_9984,136
TBC1D9B_9985,35
TBP_9986,5
TBPL1_9987,7
TCEA2_9990,8
TCEAL1_9991,1
TCF19_9993,0
TCFL5_9994,4
TCTA_9995,5
TCTN1_9996,25
TDO2_9997,286
TERT_9999,3
TES_10000,236
TESK1_10001,109
TEX10_10002,17
TF_10003,4656
TFAP2A_10004,0
TGFB3_10006,2
TGFBR2_10008,99
TGIF1_10009,131
TH_10010,0
THAP11_10011,3
TIAM1_10014,1
TICAM1_10015,94
TIMELESS_10016,1
TIMM22_10019,53
TIMM9_10020,1
TIMM9_10021,41
TIMP2_10023,1
TIPARP_10024,295
TJP1_10025,568
TLE1_10026,32
TLK2_10027,16
TLR1_10028,0
TLR2_10029,0
TM7SF2_10031,68
TM9SF2_10032,263
TM9SF3_10033,0
TMA16_10034,29
TMCO1_10035,548
TMED10_10036,7
TMEM109_10038,13
TMEM2_10042,2
TMEM5_10045,40
TMEM50A_10046,589
TMEM97_10047,25
TNF_10048,1
TNFRSF12A_10049,35
TNFRSF21_10050,3
TNIP1_10051,232
TOMM34_10055,139
TOMM70A_10058,227
TOP2A_10059,0
TOPBP1_10060,1
TOR1A_10061,55
TP53_10062,413
TP53BP1_10063,4
TP53BP2_10064,39
TPD52L2_10067,427
TRAF6_10072,10
TRAK2_10073,181
TRAP1_10074,178
TRAPPC3_10075,51
TRAPPC6A_10076,139
TRIB1_10078,83
